p,rep,timepoint,abuns
8,9,86,153
8,9,86,1977
8,9,86,365
8,9,86,4
8,9,86,1
8,9,87,175
8,9,87,2012
8,9,87,313
8,9,88,82
8,9,88,2043
8,9,88,370
8,9,88,2
8,9,88,1
8,9,88,1
8,9,88,1
8,9,89,94
8,9,89,2051
8,9,89,352
8,9,89,1
8,9,89,2
8,9,90,66
8,9,90,1903
8,9,90,529
8,9,90,1
8,9,90,1
8,9,91,150
8,9,91,2025
8,9,91,322
8,9,91,1
8,9,91,1
8,9,91,1
8,9,92,149
8,9,92,2028
8,9,92,320
8,9,92,1
8,9,92,1
8,9,92,1
8,9,93,170
8,9,93,1974
8,9,93,355
8,9,93,1
8,9,94,146
8,9,94,1999
8,9,94,354
8,9,94,1
8,9,95,229
8,9,95,2013
8,9,95,253
8,9,95,1
8,9,95,1
8,9,95,1
8,9,95,1
8,9,95,1
8,9,96,167
8,9,96,1919
8,9,96,413
8,9,96,1
8,9,97,79
8,9,97,2013
8,9,97,404
8,9,97,3
8,9,97,1
8,9,98,190
8,9,98,2013
8,9,98,296
8,9,98,1
8,9,99,160
8,9,99,2063
8,9,99,273
8,9,99,1
8,9,99,1
8,9,99,1
8,9,99,1
8,9,100,144
8,9,100,2038
8,9,100,317
8,9,100,1
16,9,1,849
16,9,1,3
16,9,1,379
16,9,1,888
16,9,1,30
16,9,1,350
16,9,1,1
16,9,2,542
16,9,2,155
16,9,2,503
16,9,2,824
16,9,2,39
16,9,2,4
16,9,2,1
16,9,2,426
16,9,2,1
16,9,2,1
16,9,2,2
16,9,2,1
16,9,2,1
16,9,3,11
16,9,3,461
16,9,3,452
16,9,3,1408
16,9,3,160
16,9,3,3
16,9,3,2
16,9,3,2
16,9,3,1
16,9,4,133
16,9,4,186
16,9,4,728
16,9,4,585
16,9,4,866
16,9,4,1
16,9,4,1
16,9,5,90
16,9,5,471
16,9,5,814
16,9,5,1113
16,9,5,8
16,9,5,2
16,9,5,1
16,9,5,1
16,9,6,39
16,9,6,586
16,9,6,748
16,9,6,1118
16,9,6,2
16,9,6,5
16,9,6,2
16,9,7,456
16,9,7,915
16,9,7,1122
16,9,7,5
16,9,7,1
16,9,7,1
16,9,8,539
16,9,8,789
16,9,8,1170
16,9,8,1
16,9,8,1
16,9,9,429
16,9,9,856
16,9,9,1212
16,9,9,2
16,9,9,1
16,9,10,506
16,9,10,785
16,9,10,1206
16,9,10,3
16,9,11,404
16,9,11,878
16,9,11,1216
16,9,11,1
16,9,11,1
16,9,12,389
16,9,12,904
16,9,12,1204
16,9,12,1
16,9,12,1
16,9,12,1
16,9,13,414
16,9,13,822
16,9,13,1250
16,9,13,3
16,9,13,5
16,9,13,5
16,9,13,1
16,9,14,452
16,9,14,856
16,9,14,1191
16,9,14,1
16,9,15,452
16,9,15,795
16,9,15,1252
16,9,15,1
16,9,16,450
16,9,16,933
16,9,16,1114
16,9,16,2
16,9,16,1
16,9,17,606
16,9,17,768
16,9,17,1121
16,9,17,3
16,9,17,2
16,9,18,380
16,9,18,958
16,9,18,1133
16,9,18,23
16,9,18,1
16,9,18,1
16,9,18,2
16,9,18,1
16,9,18,1
16,9,19,518
16,9,19,801
16,9,19,1125
16,9,19,54
16,9,19,1
16,9,19,1
16,9,20,502
16,9,20,767
16,9,20,1081
16,9,20,149
16,9,20,1
16,9,21,553
16,9,21,629
16,9,21,1153
16,9,21,164
16,9,21,1
16,9,22,521
16,9,22,742
16,9,22,1134
16,9,22,99
16,9,22,4
16,9,23,572
16,9,23,672
16,9,23,1112
16,9,23,142
16,9,23,2
16,9,24,425
16,9,24,922
16,9,24,1091
16,9,24,59
16,9,24,2
16,9,24,1
16,9,25,429
16,9,25,788
16,9,25,1221
16,9,25,62
16,9,26,487
16,9,26,765
16,9,26,1172
16,9,26,65
16,9,26,10
16,9,26,1
16,9,27,444
16,9,27,806
16,9,27,1115
16,9,27,135
16,9,28,535
16,9,28,692
16,9,28,1107
16,9,28,153
16,9,28,9
16,9,28,3
16,9,28,1
16,9,29,518
16,9,29,775
16,9,29,1087
16,9,29,120
16,9,30,473
16,9,30,770
16,9,30,1169
16,9,30,86
16,9,30,1
16,9,30,1
16,9,31,419
16,9,31,831
16,9,31,1069
16,9,31,176
16,9,31,1
16,9,31,3
16,9,31,1
16,9,32,451
16,9,32,762
16,9,32,1004
16,9,32,167
16,9,32,115
16,9,32,1
16,9,33,313
16,9,33,682
16,9,33,993
16,9,33,125
16,9,33,387
16,9,34,229
16,9,34,638
16,9,34,992
16,9,34,25
16,9,34,616
16,9,35,290
16,9,35,631
16,9,35,924
16,9,35,18
16,9,35,625
16,9,35,3
16,9,35,1
16,9,35,5
16,9,35,2
16,9,35,1
16,9,36,259
16,9,36,679
16,9,36,1021
16,9,36,58
16,9,36,482
16,9,36,1
16,9,37,304
16,9,37,592
16,9,37,1003
16,9,37,600
16,9,37,1
16,9,38,145
16,9,38,784
16,9,38,982
16,9,38,583
16,9,38,3
16,9,38,2
16,9,38,1
16,9,39,446
16,9,39,723
16,9,39,959
16,9,39,369
16,9,39,2
16,9,39,1
16,9,40,292
16,9,40,637
16,9,40,945
16,9,40,620
16,9,40,2
16,9,40,2
16,9,40,2
16,9,41,247
16,9,41,578
16,9,41,980
16,9,41,691
16,9,41,1
16,9,41,1
16,9,41,1
16,9,41,1
16,9,42,282
16,9,42,774
16,9,42,1009
16,9,42,432
16,9,42,2
16,9,42,1
16,9,43,280
16,9,43,616
16,9,43,956
16,9,43,642
16,9,43,2
16,9,43,4
16,9,44,243
16,9,44,529
16,9,44,1051
16,9,44,673
16,9,44,2
16,9,44,1
16,9,44,1
16,9,45,97
16,9,45,560
16,9,45,891
16,9,45,435
16,9,45,516
16,9,45,1
16,9,46,7
16,9,46,471
16,9,46,480
16,9,46,89
16,9,46,1452
16,9,46,1
16,9,47,575
16,9,47,404
16,9,47,1521
16,9,48,565
16,9,48,508
16,9,48,1425
16,9,48,2
16,9,49,580
16,9,49,506
16,9,49,1411
16,9,49,1
16,9,49,1
16,9,49,1
16,9,50,542
16,9,50,498
16,9,50,1455
16,9,50,2
16,9,50,1
16,9,50,1
16,9,50,1
16,9,51,541
16,9,51,547
16,9,51,1407
16,9,51,2
16,9,51,1
16,9,51,1
16,9,51,1
16,9,52,610
16,9,52,504
16,9,52,1385
16,9,52,1
16,9,53,527
16,9,53,595
16,9,53,1372
16,9,53,1
16,9,53,2
16,9,53,3
16,9,54,499
16,9,54,422
16,9,54,1579
16,9,55,554
16,9,55,547
16,9,55,1398
16,9,55,1
16,9,56,556
16,9,56,499
16,9,56,1443
16,9,56,1
16,9,56,1
16,9,57,498
16,9,57,541
16,9,57,1459
16,9,57,2
16,9,58,597
16,9,58,436
16,9,58,1464
16,9,58,2
16,9,58,1
16,9,59,554
16,9,59,501
16,9,59,1440
16,9,59,3
16,9,59,1
16,9,59,1
16,9,60,554
16,9,60,518
16,9,60,1427
16,9,60,1
16,9,61,567
16,9,61,491
16,9,61,1439
16,9,61,1
16,9,61,1
16,9,61,1
16,9,62,549
16,9,62,502
16,9,62,1447
16,9,62,1
16,9,62,1
16,9,63,608
16,9,63,523
16,9,63,1366
16,9,63,1
16,9,63,1
16,9,63,1
16,9,64,574
16,9,64,499
16,9,64,1425
16,9,64,1
16,9,64,1
16,9,65,537
16,9,65,466
16,9,65,1494
16,9,65,1
16,9,65,1
16,9,65,1
16,9,66,628
16,9,66,517
16,9,66,1349
16,9,66,6
16,9,67,489
16,9,67,529
16,9,67,1482
16,9,68,537
16,9,68,527
16,9,68,1434
16,9,68,1
16,9,68,1
16,9,69,636
16,9,69,605
16,9,69,1258
16,9,69,1
16,9,70,566
16,9,70,476
16,9,70,1456
16,9,70,2
16,9,71,460
16,9,71,503
16,9,71,1528
16,9,71,2
16,9,71,5
16,9,71,1
16,9,71,1
16,9,72,557
16,9,72,536
16,9,72,1404
16,9,72,1
16,9,72,2
16,9,73,501
16,9,73,418
16,9,73,1581
16,9,74,530
16,9,74,579
16,9,74,1390
16,9,74,1
16,9,75,535
16,9,75,570
16,9,75,1392
16,9,75,1
16,9,75,2
16,9,76,488
16,9,76,512
16,9,76,1499
16,9,76,1
16,9,77,444
16,9,77,462
16,9,77,1594
16,9,78,542
16,9,78,502
16,9,78,1453
16,9,78,1
16,9,78,1
16,9,78,1
16,9,79,404
16,9,79,521
16,9,79,1560
16,9,79,11
16,9,79,1
16,9,79,1
16,9,79,2
16,9,80,500
16,9,80,545
16,9,80,1366
16,9,80,81
16,9,80,5
16,9,80,2
16,9,80,1
16,9,81,499
16,9,81,511
16,9,81,1395
16,9,81,94
16,9,81,1
16,9,82,506
16,9,82,455
16,9,82,1395
16,9,82,142
16,9,82,1
16,9,82,1
16,9,83,515
16,9,83,422
16,9,83,1429
16,9,83,132
16,9,83,1
16,9,83,1
16,9,84,508
16,9,84,491
16,9,84,1314
16,9,84,186
16,9,84,1
16,9,85,475
16,9,85,515
16,9,85,1409
16,9,85,100
16,9,85,1
16,9,86,438
16,9,86,424
16,9,86,1553
16,9,86,84
16,9,86,1
16,9,87,620
16,9,87,439
16,9,87,1314
16,9,87,126
16,9,87,1
16,9,88,435
16,9,88,480
16,9,88,1420
16,9,88,160
16,9,88,3
16,9,88,1
16,9,88,1
16,9,89,252
16,9,89,387
16,9,89,1414
16,9,89,146
16,9,89,300
16,9,89,1
16,9,90,124
16,9,90,335
16,9,90,1351
16,9,90,199
16,9,90,491
16,9,91,276
16,9,91,1352
16,9,91,242
16,9,91,621
16,9,91,9
16,9,92,223
16,9,92,1342
16,9,92,238
16,9,92,692
16,9,92,2
16,9,92,1
16,9,92,1
16,9,92,1
16,9,93,279
16,9,93,1390
16,9,93,231
16,9,93,596
16,9,93,3
16,9,93,1
16,9,94,196
16,9,94,1324
16,9,94,273
16,9,94,704
16,9,94,3
16,9,95,245
16,9,95,1426
16,9,95,237
16,9,95,586
16,9,95,1
16,9,95,1
16,9,95,2
16,9,95,1
16,9,95,1
16,9,96,95
16,9,96,1525
16,9,96,250
16,9,96,629
16,9,96,1
16,9,97,242
16,9,97,1410
16,9,97,190
16,9,97,652
16,9,97,1
16,9,97,5
16,9,98,249
16,9,98,1399
16,9,98,302
16,9,98,547
16,9,98,1
16,9,98,1
16,9,98,1
16,9,99,327
16,9,99,1326
16,9,99,238
16,9,99,604
16,9,99,1
16,9,99,3
16,9,99,1
16,9,100,110
16,9,100,1351
16,9,100,331
16,9,100,706
16,9,100,1
16,9,100,1
2,10,1,2500
2,10,2,4
2,10,2,2495
2,10,2,1
2,10,3,2497
2,10,3,2
2,10,3,1
2,10,4,2497
2,10,4,1
2,10,4,1
2,10,4,1
2,10,5,2495
2,10,5,3
2,10,5,1
2,10,5,1
2,10,6,2498
2,10,6,1
2,10,6,1
2,10,7,2497
2,10,7,1
2,10,7,1
2,10,7,1
2,10,8,2499
2,10,8,1
2,10,9,2496
2,10,9,3
2,10,9,1
2,10,10,2499
2,10,10,1
2,10,11,2497
2,10,11,1
2,10,11,1
2,10,11,1
2,10,12,2500
2,10,13,2500
2,10,14,2499
2,10,14,1
2,10,15,2500
2,10,16,2494
2,10,16,1
2,10,16,1
2,10,16,1
2,10,16,1
2,10,16,1
2,10,16,1
2,10,17,2495
2,10,17,3
2,10,17,1
2,10,17,1
2,10,18,2498
2,10,18,1
2,10,18,1
2,10,19,2500
2,10,20,2490
2,10,20,9
2,10,20,1
2,10,21,2499
2,10,21,1
2,10,22,2497
2,10,22,1
2,10,22,1
2,10,22,1
2,10,23,2499
2,10,23,1
2,10,24,2500
2,10,25,2500
2,10,26,2499
2,10,26,1
2,10,27,2499
2,10,27,1
2,10,28,2499
2,10,28,1
2,10,29,2500
2,10,30,2499
2,10,30,1
2,10,31,2498
2,10,31,1
2,10,31,1
2,10,32,2497
2,10,32,1
2,10,32,1
2,10,32,1
2,10,33,2498
2,10,33,1
2,10,33,1
2,10,34,2499
2,10,34,1
2,10,35,2499
2,10,35,1
2,10,36,2500
2,10,37,2499
2,10,37,1
2,10,38,2499
2,10,38,1
2,10,39,2498
2,10,39,1
2,10,39,1
2,10,40,2498
2,10,40,1
2,10,40,1
2,10,41,2500
2,10,42,2499
2,10,42,1
2,10,43,894
2,10,43,1604
2,10,43,1
2,10,43,1
2,10,44,35
2,10,44,2462
2,10,44,1
2,10,44,1
2,10,44,1
2,10,45,2497
2,10,45,1
2,10,45,1
2,10,45,1
2,10,46,2500
2,10,47,2498
2,10,47,2
2,10,48,2216
2,10,48,282
2,10,48,1
2,10,48,1
2,10,49,2096
2,10,49,402
2,10,49,2
2,10,50,2115
2,10,50,384
2,10,50,1
2,10,51,2089
2,10,51,410
2,10,51,1
2,10,52,2092
2,10,52,406
2,10,52,1
2,10,52,1
2,10,53,2115
2,10,53,385
2,10,54,2100
2,10,54,397
2,10,54,1
2,10,54,1
2,10,54,1
2,10,55,2109
2,10,55,391
2,10,56,2144
2,10,56,356
2,10,57,2045
2,10,57,455
2,10,58,2088
2,10,58,408
2,10,58,4
2,10,59,2011
2,10,59,487
2,10,59,1
2,10,59,1
2,10,60,2057
2,10,60,441
2,10,60,1
2,10,60,1
2,10,61,2166
2,10,61,333
2,10,61,1
2,10,62,2092
2,10,62,406
2,10,62,1
2,10,62,1
2,10,63,2173
2,10,63,320
2,10,63,7
2,10,64,2129
2,10,64,370
2,10,64,1
2,10,65,2059
2,10,65,438
2,10,65,1
2,10,65,1
2,10,65,1
2,10,66,2116
2,10,66,384
2,10,67,2074
2,10,67,424
2,10,67,1
2,10,67,1
2,10,68,2076
2,10,68,423
2,10,68,1
2,10,69,2033
2,10,69,467
2,10,70,2103
2,10,70,396
2,10,70,1
2,10,71,2063
2,10,71,435
2,10,71,1
2,10,71,1
2,10,72,2093
2,10,72,407
2,10,73,2071
2,10,73,429
2,10,74,2115
2,10,74,380
2,10,74,2
2,10,74,1
2,10,74,1
2,10,74,1
2,10,75,2083
2,10,75,416
2,10,75,1
2,10,76,2099
2,10,76,400
2,10,76,1
2,10,77,2151
2,10,77,348
2,10,77,1
2,10,78,2116
2,10,78,382
2,10,78,1
2,10,78,1
2,10,79,2095
2,10,79,405
2,10,80,2038
2,10,80,461
2,10,80,1
2,10,81,2019
2,10,81,481
2,10,82,2149
2,10,82,344
2,10,82,3
2,10,82,1
2,10,82,2
2,10,82,1
2,10,83,2043
2,10,83,457
2,10,84,2051
2,10,84,449
2,10,85,2159
2,10,85,341
2,10,86,2082
2,10,86,417
2,10,86,1
2,10,87,2155
2,10,87,345
2,10,88,1985
2,10,88,514
2,10,88,1
2,10,89,2102
2,10,89,397
2,10,89,1
2,10,90,2127
2,10,90,373
2,10,91,2036
2,10,91,460
2,10,91,2
2,10,91,1
2,10,91,1
2,10,92,2125
2,10,92,375
2,10,93,2038
2,10,93,460
2,10,93,1
2,10,93,1
2,10,94,2039
2,10,94,459
2,10,94,1
2,10,94,1
2,10,95,2081
2,10,95,415
2,10,95,2
2,10,95,2
2,10,96,2072
2,10,96,426
2,10,96,1
2,10,96,1
2,10,97,1996
2,10,97,501
2,10,97,1
2,10,97,1
2,10,97,1
2,10,98,2080
2,10,98,420
2,10,99,2059
2,10,99,440
2,10,99,1
2,10,100,76
2,10,100,203
2,10,100,2220
2,10,100,1
4,10,1,266
4,10,1,2226
4,10,1,7
4,10,1,1
4,10,2,152
4,10,2,2348
4,10,3,142
4,10,3,2357
4,10,3,1
4,10,4,36
4,10,4,140
4,10,4,2319
4,10,4,1
4,10,4,1
4,10,4,3
4,10,5,2494
4,10,5,4
4,10,5,2
4,10,6,2496
4,10,6,2
4,10,6,1
4,10,6,1
4,10,7,2365
4,10,7,132
4,10,7,2
4,10,7,1
4,10,8,2328
4,10,8,172
4,10,9,2359
4,10,9,140
4,10,9,1
4,10,10,2356
4,10,10,144
4,10,11,2321
4,10,11,175
4,10,11,3
4,10,11,1
4,10,12,2385
4,10,12,112
4,10,12,3
4,10,13,2308
4,10,13,192
4,10,14,2384
4,10,14,115
4,10,14,1
4,10,15,2365
4,10,15,134
4,10,15,1
4,10,16,2353
4,10,16,145
4,10,16,1
4,10,16,1
4,10,17,2293
4,10,17,205
4,10,17,1
4,10,17,1
4,10,18,2354
4,10,18,145
4,10,18,1
4,10,19,2362
4,10,19,138
4,10,20,2383
4,10,20,116
4,10,20,1
4,10,21,2342
4,10,21,156
4,10,21,1
4,10,21,1
4,10,22,2344
4,10,22,153
4,10,22,1
4,10,22,1
4,10,22,1
4,10,23,2372
4,10,23,128
4,10,24,2375
4,10,24,123
4,10,24,1
4,10,24,1
4,10,25,2356
4,10,25,143
4,10,25,1
4,10,26,2340
4,10,26,159
4,10,26,1
4,10,27,2344
4,10,27,151
4,10,27,3
4,10,27,2
4,10,28,2383
4,10,28,117
4,10,29,2387
4,10,29,111
4,10,29,1
4,10,29,1
4,10,30,2374
4,10,30,125
4,10,30,1
4,10,31,2350
4,10,31,149
4,10,31,1
4,10,32,2336
4,10,32,162
4,10,32,1
4,10,32,1
4,10,33,2357
4,10,33,139
4,10,33,2
4,10,33,2
4,10,34,2340
4,10,34,159
4,10,34,1
4,10,35,2382
4,10,35,115
4,10,35,2
4,10,35,1
4,10,36,2390
4,10,36,101
4,10,36,9
4,10,37,2380
4,10,37,120
4,10,38,2393
4,10,38,107
4,10,39,2362
4,10,39,136
4,10,39,1
4,10,39,1
4,10,40,2380
4,10,40,117
4,10,40,1
4,10,40,1
4,10,40,1
4,10,41,2330
4,10,41,170
4,10,42,2348
4,10,42,152
4,10,43,2401
4,10,43,97
4,10,43,1
4,10,43,1
4,10,44,2357
4,10,44,142
4,10,44,1
4,10,45,2400
4,10,45,96
4,10,45,1
4,10,45,1
4,10,45,2
4,10,46,2369
4,10,46,130
4,10,46,1
4,10,47,2388
4,10,47,109
4,10,47,2
4,10,47,1
4,10,48,2374
4,10,48,125
4,10,48,1
4,10,49,2332
4,10,49,167
4,10,49,1
4,10,50,2347
4,10,50,150
4,10,50,1
4,10,50,1
4,10,50,1
4,10,51,2397
4,10,51,101
4,10,51,1
4,10,51,1
4,10,52,2380
4,10,52,119
4,10,52,1
4,10,53,2334
4,10,53,166
4,10,54,2304
4,10,54,193
4,10,54,2
4,10,54,1
4,10,55,2362
4,10,55,138
4,10,56,2371
4,10,56,129
4,10,57,2335
4,10,57,159
4,10,57,4
4,10,57,1
4,10,57,1
4,10,58,2372
4,10,58,127
4,10,58,1
4,10,59,2398
4,10,59,97
4,10,59,2
4,10,59,2
4,10,59,1
4,10,60,2370
4,10,60,128
4,10,60,2
4,10,61,2377
4,10,61,123
4,10,62,2371
4,10,62,128
4,10,62,1
4,10,63,2363
4,10,63,135
4,10,63,1
4,10,63,1
4,10,64,2392
4,10,64,108
4,10,65,2368
4,10,65,129
4,10,65,1
4,10,65,1
4,10,65,1
4,10,66,2361
4,10,66,135
4,10,66,1
4,10,66,1
4,10,66,1
4,10,66,1
4,10,67,2377
4,10,67,122
4,10,67,1
4,10,68,2368
4,10,68,131
4,10,68,1
4,10,69,2365
4,10,69,135
4,10,70,2328
4,10,70,167
4,10,70,1
4,10,70,2
4,10,70,1
4,10,70,1
4,10,71,2355
4,10,71,143
4,10,71,1
4,10,71,1
4,10,72,2324
4,10,72,176
4,10,73,2346
4,10,73,150
4,10,73,2
4,10,73,1
4,10,73,1
4,10,74,2351
4,10,74,149
4,10,75,2353
4,10,75,145
4,10,75,1
4,10,75,1
4,10,76,2375
4,10,76,123
4,10,76,1
4,10,76,1
4,10,77,2393
4,10,77,103
4,10,77,1
4,10,77,3
4,10,78,2364
4,10,78,134
4,10,78,2
4,10,79,2368
4,10,79,129
4,10,79,1
4,10,79,1
4,10,79,1
4,10,80,2340
4,10,80,157
4,10,80,3
4,10,81,2375
4,10,81,122
4,10,81,1
4,10,81,1
4,10,81,1
4,10,82,2332
4,10,82,163
4,10,82,1
4,10,82,4
4,10,83,2365
4,10,83,135
4,10,84,2338
4,10,84,160
4,10,84,1
4,10,84,1
4,10,85,2402
4,10,85,98
4,10,86,2399
4,10,86,95
4,10,86,2
4,10,86,2
4,10,86,2
4,10,87,2381
4,10,87,115
4,10,87,2
4,10,87,1
4,10,87,1
4,10,88,2285
4,10,88,174
4,10,88,37
4,10,88,1
4,10,88,3
4,10,89,2316
4,10,89,14
4,10,89,170
4,10,90,2353
4,10,90,146
4,10,90,1
4,10,91,2319
4,10,91,181
4,10,92,2313
4,10,92,186
4,10,92,1
4,10,93,2286
4,10,93,211
4,10,93,1
4,10,93,1
4,10,93,1
4,10,94,2388
4,10,94,110
4,10,94,2
4,10,95,2308
4,10,95,190
4,10,95,1
4,10,95,1
4,10,96,2308
4,10,96,192
4,10,97,2292
4,10,97,207
4,10,97,1
4,10,98,2296
4,10,98,204
4,10,99,2286
4,10,99,214
4,10,100,2332
4,10,100,163
4,10,100,1
4,10,100,1
4,10,100,2
4,10,100,1
8,10,1,666
8,10,1,8
8,10,1,716
8,10,1,1034
8,10,1,68
8,10,1,7
8,10,1,1
8,10,2,170
8,10,2,271
8,10,2,2002
8,10,2,56
8,10,2,1
8,10,3,3
8,10,3,106
8,10,3,1919
8,10,3,190
8,10,3,278
8,10,3,1
8,10,3,1
8,10,3,1
8,10,3,1
8,10,4,1423
8,10,4,162
8,10,4,476
8,10,4,439
8,10,5,1042
8,10,5,270
8,10,5,439
8,10,5,749
8,10,6,1098
8,10,6,280
8,10,6,329
8,10,6,792
8,10,6,1
8,10,7,1002
8,10,7,310
8,10,7,421
8,10,7,760
8,10,7,4
8,10,7,1
8,10,7,1
8,10,7,1
8,10,8,1133
8,10,8,316
8,10,8,361
8,10,8,680
8,10,8,7
8,10,8,1
8,10,8,1
8,10,8,1
8,10,9,1013
8,10,9,340
8,10,9,381
8,10,9,760
8,10,9,6
8,10,10,1144
8,10,10,266
8,10,10,430
8,10,10,656
8,10,10,1
8,10,10,2
8,10,10,1
8,10,11,956
8,10,11,285
8,10,11,418
8,10,11,794
8,10,11,39
8,10,11,3
8,10,11,2
8,10,11,2
8,10,11,1
8,10,12,924
8,10,12,242
8,10,12,388
8,10,12,825
8,10,12,121
8,10,13,1039
8,10,13,277
8,10,13,418
8,10,13,669
8,10,13,84
8,10,13,10
8,10,13,1
8,10,13,2
8,10,14,1057
8,10,14,214
8,10,14,416
8,10,14,710
8,10,14,97
8,10,14,2
8,10,14,4
8,10,15,1081
8,10,15,211
8,10,15,400
8,10,15,645
8,10,15,163
8,10,16,1128
8,10,16,153
8,10,16,451
8,10,16,637
8,10,16,129
8,10,16,1
8,10,16,1
8,10,17,991
8,10,17,239
8,10,17,426
8,10,17,719
8,10,17,123
8,10,17,1
8,10,17,1
8,10,18,956
8,10,18,263
8,10,18,403
8,10,18,744
8,10,18,124
8,10,18,9
8,10,18,1
8,10,19,1064
8,10,19,163
8,10,19,450
8,10,19,747
8,10,19,71
8,10,19,4
8,10,19,1
8,10,20,1010
8,10,20,160
8,10,20,387
8,10,20,657
8,10,20,285
8,10,20,1
8,10,21,854
8,10,21,166
8,10,21,401
8,10,21,798
8,10,21,280
8,10,21,1
8,10,22,890
8,10,22,201
8,10,22,417
8,10,22,737
8,10,22,251
8,10,22,3
8,10,22,1
8,10,23,1050
8,10,23,207
8,10,23,364
8,10,23,739
8,10,23,137
8,10,23,3
8,10,24,1096
8,10,24,192
8,10,24,413
8,10,24,667
8,10,24,129
8,10,24,2
8,10,24,1
8,10,25,1234
8,10,25,106
8,10,25,395
8,10,25,490
8,10,25,236
8,10,25,33
8,10,25,2
8,10,25,1
8,10,25,2
8,10,25,1
8,10,26,387
8,10,26,104
8,10,26,348
8,10,26,803
8,10,26,69
8,10,26,789
8,10,27,34
8,10,27,19
8,10,27,293
8,10,27,948
8,10,27,1204
8,10,27,1
8,10,27,1
8,10,28,250
8,10,28,1018
8,10,28,1231
8,10,28,1
8,10,29,318
8,10,29,983
8,10,29,1198
8,10,29,1
8,10,30,257
8,10,30,918
8,10,30,1321
8,10,30,3
8,10,30,1
8,10,31,260
8,10,31,960
8,10,31,1276
8,10,31,1
8,10,31,2
8,10,31,1
8,10,32,238
8,10,32,949
8,10,32,1313
8,10,33,306
8,10,33,922
8,10,33,1181
8,10,33,87
8,10,33,4
8,10,34,259
8,10,34,877
8,10,34,1081
8,10,34,263
8,10,34,19
8,10,34,1
8,10,35,75
8,10,35,910
8,10,35,1149
8,10,35,317
8,10,35,46
8,10,35,1
8,10,35,1
8,10,35,1
8,10,36,7
8,10,36,932
8,10,36,1111
8,10,36,151
8,10,36,298
8,10,36,1
8,10,37,1019
8,10,37,1029
8,10,37,66
8,10,37,385
8,10,37,1
8,10,38,1047
8,10,38,1091
8,10,38,70
8,10,38,291
8,10,38,1
8,10,39,988
8,10,39,1096
8,10,39,129
8,10,39,287
8,10,40,1010
8,10,40,1113
8,10,40,113
8,10,40,264
8,10,41,1023
8,10,41,1014
8,10,41,77
8,10,41,384
8,10,41,1
8,10,41,1
8,10,42,1028
8,10,42,973
8,10,42,145
8,10,42,354
8,10,43,978
8,10,43,1103
8,10,43,176
8,10,43,242
8,10,43,1
8,10,44,935
8,10,44,1066
8,10,44,191
8,10,44,300
8,10,44,1
8,10,44,2
8,10,44,1
8,10,44,1
8,10,44,2
8,10,44,1
8,10,45,963
8,10,45,1095
8,10,45,106
8,10,45,336
8,10,46,1029
8,10,46,997
8,10,46,117
8,10,46,350
8,10,46,1
8,10,46,5
8,10,46,1
8,10,47,958
8,10,47,1118
8,10,47,79
8,10,47,321
8,10,47,22
8,10,47,2
8,10,48,968
8,10,48,1086
8,10,48,110
8,10,48,334
8,10,48,1
8,10,48,1
8,10,49,947
8,10,49,1094
8,10,49,173
8,10,49,283
8,10,49,2
8,10,49,1
8,10,50,990
8,10,50,1045
8,10,50,126
8,10,50,335
8,10,50,2
8,10,50,1
8,10,50,1
8,10,51,964
8,10,51,1104
8,10,51,146
8,10,51,286
8,10,52,1043
8,10,52,1056
8,10,52,98
8,10,52,297
8,10,52,3
8,10,52,1
8,10,52,2
8,10,53,881
8,10,53,1095
8,10,53,246
8,10,53,277
8,10,53,1
8,10,54,935
8,10,54,1081
8,10,54,80
8,10,54,403
8,10,54,1
8,10,55,1044
8,10,55,1072
8,10,55,7
8,10,55,376
8,10,55,1
8,10,56,1025
8,10,56,1114
8,10,56,353
8,10,56,6
8,10,56,1
8,10,56,1
8,10,57,1038
8,10,57,1036
8,10,57,424
8,10,57,2
8,10,58,1060
8,10,58,1035
8,10,58,403
8,10,58,1
8,10,58,1
8,10,59,959
8,10,59,1205
8,10,59,334
8,10,59,1
8,10,59,1
8,10,60,996
8,10,60,1174
8,10,60,330
8,10,61,1053
8,10,61,1109
8,10,61,334
8,10,61,3
8,10,61,1
8,10,62,1041
8,10,62,1073
8,10,62,384
8,10,62,1
8,10,62,1
8,10,63,1037
8,10,63,1110
8,10,63,350
8,10,63,2
8,10,63,1
8,10,64,1028
8,10,64,1091
8,10,64,380
8,10,64,1
8,10,65,983
8,10,65,1161
8,10,65,353
8,10,65,1
8,10,65,1
8,10,65,1
8,10,66,1023
8,10,66,1115
8,10,66,359
8,10,66,2
8,10,66,1
8,10,67,961
8,10,67,1152
8,10,67,386
8,10,67,1
8,10,68,1025
8,10,68,1091
8,10,68,381
8,10,68,2
8,10,68,1
8,10,69,1047
8,10,69,1059
8,10,69,394
8,10,70,1026
8,10,70,1067
8,10,70,406
8,10,70,1
8,10,71,999
8,10,71,1087
8,10,71,414
8,10,72,991
8,10,72,1149
8,10,72,358
8,10,72,1
8,10,72,1
8,10,73,1082
8,10,73,986
8,10,73,428
8,10,73,1
8,10,73,2
8,10,73,1
8,10,74,1009
8,10,74,1092
8,10,74,398
8,10,74,1
8,10,75,1060
8,10,75,1085
8,10,75,353
8,10,75,1
8,10,75,1
8,10,76,1032
8,10,76,1067
