p,rep,timepoint,abuns
1,31,99,315
1,31,99,120
1,31,99,173
1,31,99,72
1,31,99,113
1,31,99,103
1,31,99,5
1,31,99,3
1,31,99,1
1,31,99,5
1,31,99,4
1,31,99,1
1,31,99,1
1,31,99,1
1,31,100,268
1,31,100,29
1,31,100,439
1,31,100,622
1,31,100,50
1,31,100,158
1,31,100,187
1,31,100,256
1,31,100,159
1,31,100,126
1,31,100,59
1,31,100,18
1,31,100,35
1,31,100,4
1,31,100,18
1,31,100,18
1,31,100,12
1,31,100,1
1,31,100,2
1,31,100,9
1,31,100,12
1,31,100,7
1,31,100,2
1,31,100,1
1,31,100,4
1,31,100,1
1,31,100,2
1,31,100,1
1,32,1,1214
1,32,1,1132
1,32,1,51
1,32,1,28
1,32,1,10
1,32,1,13
1,32,1,5
1,32,1,5
1,32,1,14
1,32,1,4
1,32,1,5
1,32,1,4
1,32,1,2
1,32,1,2
1,32,1,3
1,32,1,2
1,32,1,2
1,32,1,1
1,32,1,1
1,32,1,1
1,32,1,1
1,32,2,1343
1,32,2,874
1,32,2,75
1,32,2,68
1,32,2,6
1,32,2,14
1,32,2,6
1,32,2,25
1,32,2,29
1,32,2,13
1,32,2,17
1,32,2,1
1,32,2,3
1,32,2,7
1,32,2,5
1,32,2,5
1,32,2,3
1,32,2,1
1,32,2,1
1,32,2,2
1,32,2,1
1,32,2,1
1,32,3,1070
1,32,3,905
1,32,3,89
1,32,3,53
1,32,3,19
1,32,3,134
1,32,3,35
1,32,3,52
1,32,3,42
1,32,3,23
1,32,3,2
1,32,3,16
1,32,3,4
1,32,3,22
1,32,3,3
1,32,3,6
1,32,3,3
1,32,3,4
1,32,3,7
1,32,3,1
1,32,3,4
1,32,3,5
1,32,3,1
1,32,4,1507
1,32,4,648
1,32,4,2
1,32,4,53
1,32,4,54
1,32,4,91
1,32,4,7
1,32,4,20
1,32,4,1
1,32,4,34
1,32,4,8
1,32,4,5
1,32,4,17
1,32,4,11
1,32,4,9
1,32,4,19
1,32,4,6
1,32,4,2
1,32,4,1
1,32,4,1
1,32,4,1
1,32,4,1
1,32,4,1
1,32,4,1
1,32,5,1515
1,32,5,592
1,32,5,79
1,32,5,163
1,32,5,37
1,32,5,12
1,32,5,57
1,32,5,9
1,32,5,5
1,32,5,18
1,32,5,4
1,32,5,5
1,32,5,1
1,32,5,1
1,32,5,1
1,32,5,1
1,32,6,1328
1,32,6,548
1,32,6,67
1,32,6,219
1,32,6,93
1,32,6,16
1,32,6,49
1,32,6,52
1,32,6,23
1,32,6,27
1,32,6,2
1,32,6,26
1,32,6,11
1,32,6,1
1,32,6,7
1,32,6,12
1,32,6,7
1,32,6,5
1,32,6,1
1,32,6,1
1,32,6,1
1,32,6,1
1,32,6,1
1,32,6,1
1,32,6,1
1,32,7,1209
1,32,7,577
1,32,7,47
1,32,7,307
1,32,7,27
1,32,7,60
1,32,7,90
1,32,7,19
1,32,7,25
1,32,7,34
1,32,7,7
1,32,7,10
1,32,7,8
1,32,7,4
1,32,7,11
1,32,7,17
1,32,7,9
1,32,7,9
1,32,7,6
1,32,7,5
1,32,7,5
1,32,7,2
1,32,7,3
1,32,7,2
1,32,7,3
1,32,7,1
1,32,7,1
1,32,7,1
1,32,7,1
1,32,8,992
1,32,8,740
1,32,8,145
1,32,8,225
1,32,8,128
1,32,8,21
1,32,8,101
1,32,8,30
1,32,8,1
1,32,8,4
1,32,8,8
1,32,8,12
1,32,8,9
1,32,8,9
1,32,8,3
1,32,8,8
1,32,8,7
1,32,8,5
1,32,8,7
1,32,8,10
1,32,8,13
1,32,8,6
1,32,8,3
1,32,8,3
1,32,8,1
1,32,8,2
1,32,8,1
1,32,8,1
1,32,8,2
1,32,8,2
1,32,8,1
1,32,9,1011
1,32,9,532
1,32,9,274
1,32,9,160
1,32,9,160
1,32,9,13
1,32,9,235
1,32,9,8
1,32,9,12
1,32,9,10
1,32,9,1
1,32,9,10
1,32,9,3
1,32,9,8
1,32,9,14
1,32,9,10
1,32,9,13
1,32,9,1
1,32,9,2
1,32,9,5
1,32,9,2
1,32,9,5
1,32,9,1
1,32,9,1
1,32,9,2
1,32,9,1
1,32,9,2
1,32,9,1
1,32,9,1
1,32,9,1
1,32,9,1
1,32,10,792
1,32,10,487
1,32,10,129
1,32,10,225
1,32,10,168
1,32,10,135
1,32,10,25
1,32,10,87
1,32,10,27
1,32,10,26
1,32,10,8
1,32,10,72
1,32,10,6
1,32,10,155
1,32,10,81
1,32,10,13
1,32,10,8
1,32,10,1
1,32,10,8
1,32,10,12
1,32,10,7
1,32,10,4
1,32,10,6
1,32,10,8
1,32,10,2
1,32,10,1
1,32,10,1
1,32,10,5
1,32,10,1
1,32,11,1004
1,32,11,457
1,32,11,6
1,32,11,149
1,32,11,196
1,32,11,10
1,32,11,36
1,32,11,90
1,32,11,76
1,32,11,147
1,32,11,205
1,32,11,15
1,32,11,8
1,32,11,16
1,32,11,25
1,32,11,10
1,32,11,18
1,32,11,2
1,32,11,2
1,32,11,5
1,32,11,2
1,32,11,4
1,32,11,3
1,32,11,1
1,32,11,1
1,32,11,1
1,32,11,3
1,32,11,1
1,32,11,2
1,32,11,1
1,32,11,1
1,32,11,2
1,32,11,1
1,32,12,826
1,32,12,115
1,32,12,290
1,32,12,119
1,32,12,59
1,32,12,19
1,32,12,74
1,32,12,244
1,32,12,199
1,32,12,239
1,32,12,15
1,32,12,109
1,32,12,12
1,32,12,25
1,32,12,1
1,32,12,4
1,32,12,5
1,32,12,48
1,32,12,10
1,32,12,41
1,32,12,3
1,32,12,4
1,32,12,6
1,32,12,3
1,32,12,16
1,32,12,3
1,32,12,1
1,32,12,2
1,32,12,1
1,32,12,1
1,32,12,1
1,32,12,1
1,32,12,1
1,32,12,1
1,32,12,1
1,32,12,1
1,32,13,994
1,32,13,23
1,32,13,380
1,32,13,148
1,32,13,181
1,32,13,141
1,32,13,230
1,32,13,160
1,32,13,39
1,32,13,2
1,32,13,23
1,32,13,41
1,32,13,8
1,32,13,9
1,32,13,7
1,32,13,5
1,32,13,40
1,32,13,21
1,32,13,4
1,32,13,8
1,32,13,3
1,32,13,1
1,32,13,6
1,32,13,3
1,32,13,2
1,32,13,12
1,32,13,2
1,32,13,4
1,32,13,2
1,32,13,1
1,32,14,940
1,32,14,498
1,32,14,85
1,32,14,345
1,32,14,52
1,32,14,135
1,32,14,51
1,32,14,56
1,32,14,22
1,32,14,99
1,32,14,17
1,32,14,79
1,32,14,31
1,32,14,9
1,32,14,36
1,32,14,8
1,32,14,4
1,32,14,18
1,32,14,2
1,32,14,1
1,32,14,4
1,32,14,3
1,32,14,2
1,32,14,1
1,32,14,1
1,32,14,1
1,32,15,871
1,32,15,429
1,32,15,47
1,32,15,190
1,32,15,222
1,32,15,31
1,32,15,62
1,32,15,55
1,32,15,15
1,32,15,104
1,32,15,34
1,32,15,48
1,32,15,87
1,32,15,96
1,32,15,12
1,32,15,14
1,32,15,6
1,32,15,9
1,32,15,64
1,32,15,3
1,32,15,11
1,32,15,11
1,32,15,2
1,32,15,14
1,32,15,8
1,32,15,6
1,32,15,1
1,32,15,16
1,32,15,10
1,32,15,8
1,32,15,5
1,32,15,2
1,32,15,1
1,32,15,1
1,32,15,1
1,32,15,2
1,32,15,1
1,32,15,1
1,32,16,954
1,32,16,127
1,32,16,376
1,32,16,31
1,32,16,10
1,32,16,107
1,32,16,17
1,32,16,112
1,32,16,129
1,32,16,86
1,32,16,38
1,32,16,241
1,32,16,6
1,32,16,123
1,32,16,39
1,32,16,10
1,32,16,40
1,32,16,12
1,32,16,12
1,32,16,1
1,32,16,2
1,32,16,3
1,32,16,3
1,32,16,5
1,32,16,5
1,32,16,4
1,32,16,3
1,32,16,1
1,32,16,2
1,32,16,1
1,32,17,912
1,32,17,80
1,32,17,363
1,32,17,79
1,32,17,136
1,32,17,408
1,32,17,69
1,32,17,39
1,32,17,128
1,32,17,28
1,32,17,82
1,32,17,18
1,32,17,34
1,32,17,42
1,32,17,30
1,32,17,23
1,32,17,4
1,32,17,14
1,32,17,5
1,32,17,1
1,32,17,1
1,32,17,3
1,32,17,1
1,32,18,859
1,32,18,61
1,32,18,252
1,32,18,152
1,32,18,35
1,32,18,376
1,32,18,19
1,32,18,57
1,32,18,366
1,32,18,78
1,32,18,38
1,32,18,29
1,32,18,31
1,32,18,29
1,32,18,10
1,32,18,14
1,32,18,11
1,32,18,12
1,32,18,4
1,32,18,10
1,32,18,3
1,32,18,23
1,32,18,4
1,32,18,5
1,32,18,1
1,32,18,2
1,32,18,4
1,32,18,1
1,32,18,3
1,32,18,2
1,32,18,3
1,32,18,1
1,32,18,1
1,32,18,1
1,32,18,1
1,32,18,1
1,32,18,1
1,32,19,366
1,32,19,306
1,32,19,19
1,32,19,44
1,32,19,480
1,32,19,87
1,32,19,182
1,32,19,546
1,32,19,102
1,32,19,65
1,32,19,26
1,32,19,8
1,32,19,50
1,32,19,20
1,32,19,72
1,32,19,76
1,32,19,27
1,32,19,2
1,32,19,1
1,32,19,3
1,32,19,6
1,32,19,1
1,32,19,4
1,32,19,2
1,32,19,2
1,32,19,2
1,32,19,1
1,32,20,412
1,32,20,232
1,32,20,174
1,32,20,643
1,32,20,83
1,32,20,110
1,32,20,360
1,32,20,49
1,32,20,57
1,32,20,52
1,32,20,211
1,32,20,3
1,32,20,5
1,32,20,48
1,32,20,14
1,32,20,15
1,32,20,6
1,32,20,6
1,32,20,2
1,32,20,3
1,32,20,2
1,32,20,6
1,32,20,3
1,32,20,2
1,32,20,1
1,32,20,1
1,32,21,108
1,32,21,186
1,32,21,200
1,32,21,852
1,32,21,73
1,32,21,130
1,32,21,375
1,32,21,50
1,32,21,10
1,32,21,17
1,32,21,382
1,32,21,10
1,32,21,24
1,32,21,18
1,32,21,8
1,32,21,5
1,32,21,6
1,32,21,3
1,32,21,7
1,32,21,4
1,32,21,13
1,32,21,4
1,32,21,3
1,32,21,1
1,32,21,2
1,32,21,1
1,32,21,7
1,32,21,1
1,32,22,103
1,32,22,314
1,32,22,67
1,32,22,1092
1,32,22,6
1,32,22,62
1,32,22,313
1,32,22,56
1,32,22,250
1,32,22,57
1,32,22,42
1,32,22,9
1,32,22,2
1,32,22,49
1,32,22,19
1,32,22,5
1,32,22,22
1,32,22,2
1,32,22,1
1,32,22,2
1,32,22,8
1,32,22,4
1,32,22,2
1,32,22,2
1,32,22,2
1,32,22,1
1,32,22,2
1,32,22,3
1,32,22,1
1,32,22,1
1,32,22,1
1,32,23,52
1,32,23,289
1,32,23,40
1,32,23,1104
1,32,23,146
1,32,23,196
1,32,23,344
1,32,23,79
1,32,23,47
1,32,23,32
1,32,23,13
1,32,23,40
1,32,23,24
1,32,23,52
1,32,23,17
1,32,23,4
1,32,23,1
1,32,23,5
1,32,23,2
1,32,23,3
1,32,23,1
1,32,23,1
1,32,23,1
1,32,23,4
1,32,23,3
1,32,24,49
1,32,24,311
1,32,24,62
1,32,24,963
1,32,24,268
1,32,24,209
1,32,24,181
1,32,24,26
1,32,24,74
1,32,24,9
1,32,24,13
1,32,24,102
1,32,24,15
1,32,24,78
1,32,24,14
1,32,24,8
1,32,24,19
1,32,24,8
1,32,24,1
1,32,24,5
1,32,24,1
1,32,24,9
1,32,24,20
1,32,24,8
1,32,24,14
1,32,24,8
1,32,24,3
1,32,24,5
1,32,24,5
1,32,24,5
1,32,24,3
1,32,24,1
1,32,24,1
1,32,24,1
1,32,24,1
1,32,25,23
1,32,25,288
1,32,25,83
1,32,25,1287
1,32,25,32
1,32,25,186
1,32,25,10
1,32,25,24
1,32,25,49
1,32,25,121
1,32,25,31
1,32,25,32
1,32,25,12
1,32,25,16
1,32,25,38
1,32,25,71
1,32,25,27
1,32,25,22
1,32,25,26
1,32,25,26
1,32,25,17
1,32,25,4
1,32,25,13
1,32,25,4
1,32,25,16
1,32,25,3
1,32,25,5
1,32,25,7
1,32,25,2
1,32,25,1
1,32,25,4
1,32,25,3
1,32,25,6
1,32,25,5
1,32,25,4
1,32,25,1
1,32,25,1
1,32,26,235
1,32,26,17
1,32,26,1251
1,32,26,385
1,32,26,101
1,32,26,101
1,32,26,19
1,32,26,52
1,32,26,88
1,32,26,137
1,32,26,6
1,32,26,5
1,32,26,12
1,32,26,27
1,32,26,4
1,32,26,18
1,32,26,6
1,32,26,1
1,32,26,2
1,32,26,2
1,32,26,17
1,32,26,2
1,32,26,4
1,32,26,2
1,32,26,2
1,32,26,1
1,32,26,3
1,32,27,90
1,32,27,1176
1,32,27,370
1,32,27,165
1,32,27,62
1,32,27,60
1,32,27,103
1,32,27,138
1,32,27,47
1,32,27,19
1,32,27,82
1,32,27,3
1,32,27,28
1,32,27,31
1,32,27,7
1,32,27,18
1,32,27,30
1,32,27,21
1,32,27,1
1,32,27,5
1,32,27,1
1,32,27,9
1,32,27,8
1,32,27,3
1,32,27,4
1,32,27,1
1,32,27,4
1,32,27,6
1,32,27,5
1,32,27,1
1,32,27,2
1,32,28,1092
1,32,28,285
1,32,28,431
1,32,28,40
1,32,28,40
1,32,28,121
1,32,28,79
1,32,28,72
1,32,28,64
1,32,28,47
1,32,28,4
1,32,28,95
1,32,28,12
1,32,28,13
1,32,28,12
1,32,28,36
1,32,28,4
1,32,28,13
1,32,28,14
1,32,28,4
1,32,28,2
1,32,28,5
1,32,28,8
1,32,28,2
1,32,28,4
1,32,28,1
1,32,29,1326
1,32,29,112
1,32,29,382
1,32,29,61
1,32,29,127
1,32,29,187
1,32,29,36
1,32,29,62
1,32,29,3
1,32,29,5
1,32,29,7
1,32,29,25
1,32,29,54
1,32,29,26
1,32,29,14
1,32,29,1
1,32,29,11
1,32,29,8
1,32,29,11
1,32,29,4
1,32,29,7
1,32,29,9
1,32,29,1
1,32,29,1
1,32,29,1
1,32,29,2
1,32,29,5
1,32,29,1
1,32,29,4
1,32,29,1
1,32,29,1
1,32,29,1
1,32,29,1
1,32,29,1
1,32,29,1
1,32,29,1
1,32,30,1038
1,32,30,49
1,32,30,582
1,32,30,96
1,32,30,255
1,32,30,173
1,32,30,8
1,32,30,21
1,32,30,52
1,32,30,33
1,32,30,73
1,32,30,11
1,32,30,4
1,32,30,20
1,32,30,6
1,32,30,27
1,32,30,12
1,32,30,1
1,32,30,1
1,32,30,13
1,32,30,3
1,32,30,7
1,32,30,5
1,32,30,2
1,32,30,1
1,32,30,2
1,32,30,1
1,32,30,1
1,32,30,1
1,32,30,2
1,32,31,677
1,32,31,532
1,32,31,80
1,32,31,297
1,32,31,287
1,32,31,28
1,32,31,24
1,32,31,38
1,32,31,102
1,32,31,167
1,32,31,121
1,32,31,18
1,32,31,16
1,32,31,24
1,32,31,35
1,32,31,13
1,32,31,9
1,32,31,5
1,32,31,5
1,32,31,4
1,32,31,3
1,32,31,2
1,32,31,4
1,32,31,1
1,32,31,2
1,32,31,1
1,32,31,1
1,32,31,2
1,32,31,1
1,32,31,1
1,32,32,299
1,32,32,885
1,32,32,8
1,32,32,111
1,32,32,179
1,32,32,307
1,32,32,159
1,32,32,167
1,32,32,3
1,32,32,92
1,32,32,60
1,32,32,6
1,32,32,8
1,32,32,28
1,32,32,31
1,32,32,40
1,32,32,4
1,32,32,16
1,32,32,40
1,32,32,22
1,32,32,7
1,32,32,13
1,32,32,10
1,32,32,2
1,32,32,2
1,32,32,1
1,32,33,290
1,32,33,878
1,32,33,85
1,32,33,57
1,32,33,401
1,32,33,176
1,32,33,181
1,32,33,62
1,32,33,22
1,32,33,85
1,32,33,48
1,32,33,40
1,32,33,11
1,32,33,55
1,32,33,18
1,32,33,15
1,32,33,10
1,32,33,25
1,32,33,1
1,32,33,2
1,32,33,5
1,32,33,2
1,32,33,4
1,32,33,5
1,32,33,2
1,32,33,7
1,32,33,3
1,32,33,1
1,32,33,1
1,32,33,3
1,32,33,2
1,32,33,1
1,32,33,1
1,32,33,1
1,32,34,289
1,32,34,693
1,32,34,54
1,32,34,202
1,32,34,374
1,32,34,179
1,32,34,55
1,32,34,138
1,32,34,44
1,32,34,93
1,32,34,49
1,32,34,15
1,32,34,14
1,32,34,23
1,32,34,135
1,32,34,9
1,32,34,30
1,32,34,3
1,32,34,25
1,32,34,1
1,32,34,32
1,32,34,7
1,32,34,4
1,32,34,15
1,32,34,8
1,32,34,2
1,32,34,1
1,32,34,3
1,32,34,1
1,32,34,1
1,32,34,1
1,32,35,86
1,32,35,712
1,32,35,59
1,32,35,39
1,32,35,432
1,32,35,144
1,32,35,35
1,32,35,73
1,32,35,2
1,32,35,326
1,32,35,209
1,32,35,29
1,32,35,53
1,32,35,75
1,32,35,1
1,32,35,21
1,32,35,52
1,32,35,49
1,32,35,3
1,32,35,15
1,32,35,14
1,32,35,6
1,32,35,10
1,32,35,9
1,32,35,13
1,32,35,7
1,32,35,3
1,32,35,1
1,32,35,5
1,32,35,1
1,32,35,3
1,32,35,2
1,32,35,1
1,32,35,6
1,32,35,1
1,32,35,1
1,32,35,1
1,32,35,1
1,32,36,67
1,32,36,427
1,32,36,183
1,32,36,19
1,32,36,465
1,32,36,183
1,32,36,58
1,32,36,447
1,32,36,93
1,32,36,39
1,32,36,3
1,32,36,137
1,32,36,69
1,32,36,52
1,32,36,50
1,32,36,15
1,32,36,8
1,32,36,22
1,32,36,28
1,32,36,13
1,32,36,7
1,32,36,26
1,32,36,20
1,32,36,29
1,32,36,11
1,32,36,5
1,32,36,3
1,32,36,1
1,32,36,5
1,32,36,5
1,32,36,3
1,32,36,1
1,32,36,3
1,32,36,2
1,32,36,1
1,32,37,32
1,32,37,333
1,32,37,158
1,32,37,2
1,32,37,663
1,32,37,121
1,32,37,6
1,32,37,376
1,32,37,34
1,32,37,135
1,32,37,17
1,32,37,41
1,32,37,144
1,32,37,25
1,32,37,21
1,32,37,37
1,32,37,99
1,32,37,13
1,32,37,21
1,32,37,23
1,32,37,52
1,32,37,3
1,32,37,13
1,32,37,20
1,32,37,10
1,32,37,40
1,32,37,10
1,32,37,5
1,32,37,6
1,32,37,3
1,32,37,16
1,32,37,12
1,32,37,3
1,32,37,1
1,32,37,1
1,32,37,1
1,32,37,1
1,32,37,1
1,32,37,1
1,32,38,40
1,32,38,464
1,32,38,205
1,32,38,486
1,32,38,76
1,32,38,133
1,32,38,46
1,32,38,28
1,32,38,343
1,32,38,57
1,32,38,103
1,32,38,96
1,32,38,41
1,32,38,49
1,32,38,25
1,32,38,52
1,32,38,24
1,32,38,23
1,32,38,1
1,32,38,16
1,32,38,78
1,32,38,20
1,32,38,26
1,32,38,16
1,32,38,7
1,32,38,5
1,32,38,14
1,32,38,8
1,32,38,1
1,32,38,2
1,32,38,1
1,32,38,1
1,32,38,2
1,32,38,3
1,32,38,2
1,32,38,2
1,32,38,1
1,32,38,1
1,32,38,1
1,32,38,1
1,32,39,238
1,32,39,393
1,32,39,362
1,32,39,22
1,32,39,88
1,32,39,55
1,32,39,10
1,32,39,119
1,32,39,33
1,32,39,142
1,32,39,78
1,32,39,43
1,32,39,480
1,32,39,232
1,32,39,20
1,32,39,48
1,32,39,11
1,32,39,4
1,32,39,44
1,32,39,5
1,32,39,25
1,32,39,33
1,32,39,3
1,32,39,5
1,32,39,1
1,32,39,1
1,32,39,1
1,32,39,2
1,32,39,1
1,32,39,1
1,32,40,222
1,32,40,436
1,32,40,171
1,32,40,147
1,32,40,93
1,32,40,10
1,32,40,44
1,32,40,7
1,32,40,925
1,32,40,54
1,32,40,16
1,32,40,6
1,32,40,63
1,32,40,20
1,32,40,33
1,32,40,127
1,32,40,50
1,32,40,6
1,32,40,20
1,32,40,1
1,32,40,22
1,32,40,1
1,32,40,3
1,32,40,3
1,32,40,5
1,32,40,1
1,32,40,5
1,32,40,4
1,32,40,3
1,32,40,1
1,32,40,1
1,32,41,240
1,32,41,424
1,32,41,128
1,32,41,32
1,32,41,106
1,32,41,230
1,32,41,998
1,32,41,74
1,32,41,71
1,32,41,42
1,32,41,57
1,32,41,2
1,32,41,3
1,32,41,44
1,32,41,11
1,32,41,6
1,32,41,10
1,32,41,1
1,32,41,2
1,32,41,4
1,32,41,7
1,32,41,1
1,32,41,1
1,32,41,2
1,32,41,1
1,32,41,1
1,32,41,1
1,32,41,1
1,32,42,189
1,32,42,331
1,32,42,150
1,32,42,67
1,32,42,112
1,32,42,1197
1,32,42,107
1,32,42,9
1,32,42,42
1,32,42,42
1,32,42,67
1,32,42,9
1,32,42,5
1,32,42,21
1,32,42,7
1,32,42,1
1,32,42,16
1,32,42,15
1,32,42,7
1,32,42,46
1,32,42,4
1,32,42,13
1,32,42,16
1,32,42,3
1,32,42,6
1,32,42,5
1,32,42,1
1,32,42,2
1,32,42,1
1,32,42,1
1,32,42,5
1,32,42,1
1,32,42,1
1,32,42,1
1,32,43,77
1,32,43,251
1,32,43,74
1,32,43,57
1,32,43,428
1,32,43,1072
1,32,43,6
1,32,43,92
1,32,43,25
1,32,43,90
1,32,43,32
1,32,43,129
1,32,43,80
1,32,43,10
1,32,43,4
1,32,43,2
1,32,43,42
1,32,43,8
1,32,43,3
1,32,43,1
1,32,43,5
1,32,43,2
1,32,43,2
1,32,43,1
1,32,43,1
1,32,43,1
1,32,43,1
1,32,43,1
1,32,43,1
1,32,43,1
1,32,43,1
1,32,44,226
1,32,44,44
1,32,44,126
1,32,44,475
1,32,44,1066
1,32,44,68
1,32,44,22
1,32,44,78
1,32,44,81
1,32,44,174
1,32,44,3
1,32,44,8
1,32,44,17
1,32,44,7
1,32,44,42
1,32,44,6
1,32,44,12
1,32,44,2
1,32,44,4
1,32,44,3
1,32,44,11
1,32,44,7
1,32,44,3
1,32,44,8
1,32,44,3
1,32,44,1
1,32,44,1
1,32,44,1
1,32,44,1
1,32,45,34
1,32,45,89
1,32,45,696
1,32,45,1341
1,32,45,12
1,32,45,43
1,32,45,52
1,32,45,69
1,32,45,97
1,32,45,12
1,32,45,7
1,32,45,9
1,32,45,5
1,32,45,4
1,32,45,1
1,32,45,2
1,32,45,5
1,32,45,4
1,32,45,4
1,32,45,2
1,32,45,3
1,32,45,1
1,32,45,1
1,32,45,1
1,32,45,3
1,32,45,1
1,32,45,1
1,32,45,1
1,32,46,27
1,32,46,876
1,32,46,1138
1,32,46,6
1,32,46,52
1,32,46,4
1,32,46,45
1,32,46,31
1,32,46,36
1,32,46,28
1,32,46,88
1,32,46,74
1,32,46,1
1,32,46,11
1,32,46,14
1,32,46,1
1,32,46,10
1,32,46,8
1,32,46,13
1,32,46,2
1,32,46,14
1,32,46,3
1,32,46,3
1,32,46,1
1,32,46,5
1,32,46,3
1,32,46,2
1,32,46,4
1,32,47,931
1,32,47,1086
1,32,47,121
1,32,47,25
1,32,47,5
1,32,47,57
1,32,47,34
1,32,47,44
1,32,47,45
1,32,47,3
1,32,47,4
1,32,47,13
1,32,47,7
1,32,47,30
1,32,47,19
1,32,47,16
1,32,47,12
1,32,47,10
1,32,47,5
1,32,47,12
1,32,47,7
1,32,47,3
1,32,47,4
1,32,47,4
1,32,47,2
1,32,47,1
1,32,48,968
1,32,48,1222
1,32,48,23
1,32,48,5
1,32,48,40
1,32,48,28
1,32,48,110
1,32,48,21
1,32,48,6
1,32,48,15
1,32,48,16
1,32,48,9
1,32,48,9
1,32,48,5
1,32,48,3
1,32,48,6
1,32,48,4
1,32,48,2
1,32,48,3
1,32,48,1
1,32,48,1
1,32,48,1
1,32,48,1
1,32,48,1
1,32,49,1011
1,32,49,1281
1,32,49,1
1,32,49,18
1,32,49,48
1,32,49,15
1,32,49,27
1,32,49,1
1,32,49,10
1,32,49,3
1,32,49,32
1,32,49,7
1,32,49,3
1,32,49,10
1,32,49,8
1,32,49,5
1,32,49,9
1,32,49,2
1,32,49,3
1,32,49,1
1,32,49,2
1,32,49,2
1,32,49,1
1,32,50,630
1,32,50,1498
1,32,50,48
1,32,50,133
1,32,50,66
1,32,50,62
1,32,50,9
1,32,50,24
1,32,50,16
1,32,50,4
1,32,50,2
1,32,50,3
1,32,50,1
1,32,50,1
1,32,50,1
1,32,50,1
1,32,50,1
1,32,51,462
1,32,51,1367
1,32,51,67
1,32,51,201
1,32,51,27
1,32,51,25
1,32,51,25
1,32,51,32
1,32,51,32
1,32,51,25
1,32,51,59
1,32,51,11
1,32,51,20
1,32,51,87
1,32,51,3
1,32,51,12
1,32,51,8
1,32,51,9
1,32,51,2
1,32,51,3
1,32,51,4
1,32,51,1
1,32,51,10
1,32,51,5
1,32,51,1
1,32,51,1
1,32,51,1
1,32,52,316
1,32,52,1504
1,32,52,38
1,32,52,155
1,32,52,185
1,32,52,40
1,32,52,9
1,32,52,118
1,32,52,22
1,32,52,26
1,32,52,16
1,32,52,24
1,32,52,5
1,32,52,3
1,32,52,17
1,32,52,3
1,32,52,6
1,32,52,1
1,32,52,2
1,32,52,5
1,32,52,4
1,32,52,1
1,32,53,472
1,32,53,1074
1,32,53,2
1,32,53,157
1,32,53,319
1,32,53,117
1,32,53,172
1,32,53,7
1,32,53,5
1,32,53,59
1,32,53,11
1,32,53,24
1,32,53,11
1,32,53,7
1,32,53,5
1,32,53,2
1,32,53,31
1,32,53,3
1,32,53,1
1,32,53,1
1,32,53,1
1,32,53,2
1,32,53,6
1,32,53,1
1,32,53,2
1,32,53,1
1,32,53,1
1,32,53,2
1,32,53,1
1,32,53,1
1,32,53,2
1,32,54,885
1,32,54,983
1,32,54,114
1,32,54,59
1,32,54,85
1,32,54,100
1,32,54,13
1,32,54,23
1,32,54,19
1,32,54,48
1,32,54,14
1,32,54,19
1,32,54,42
1,32,54,4
1,32,54,15
1,32,54,8
1,32,54,11
1,32,54,7
1,32,54,6
1,32,54,1
1,32,54,9
1,32,54,2
1,32,54,2
1,32,54,1
1,32,54,3
1,32,54,4
1,32,54,6
1,32,54,4
1,32,54,5
1,32,54,3
1,32,54,1
1,32,54,1
1,32,54,1
1,32,54,2
1,32,55,759
1,32,55,1141
1,32,55,58
1,32,55,83
1,32,55,62
1,32,55,54
1,32,55,43
1,32,55,27
1,32,55,51
1,32,55,17
1,32,55,77
1,32,55,7
1,32,55,44
1,32,55,28
1,32,55,1
1,32,55,7
1,32,55,8
1,32,55,4
1,32,55,3
1,32,55,6
1,32,55,1
1,32,55,3
1,32,55,2
1,32,55,5
1,32,55,1
1,32,55,1
1,32,55,2
1,32,55,3
1,32,55,2
1,32,56,786
1,32,56,1277
1,32,56,15
1,32,56,1
1,32,56,80
1,32,56,42
1,32,56,3
1,32,56,105
1,32,56,56
1,32,56,3
1,32,56,35
1,32,56,7
1,32,56,40
1,32,56,7
1,32,56,8
1,32,56,4
1,32,56,10
1,32,56,7
1,32,56,3
1,32,56,1
1,32,56,1
1,32,56,2
1,32,56,3
1,32,56,1
1,32,56,1
1,32,56,1
1,32,56,1
1,32,57,793
1,32,57,1126
1,32,57,96
1,32,57,205
1,32,57,98
1,32,57,50
1,32,57,20
1,32,57,26
1,32,57,15
1,32,57,5
1,32,57,12
1,32,57,2
1,32,57,13
1,32,57,2
1,32,57,7
1,32,57,14
1,32,57,2
1,32,57,1
1,32,57,1
1,32,57,4
1,32,57,2
1,32,57,2
1,32,57,1
1,32,57,1
1,32,57,2
1,32,58,826
1,32,58,942
1,32,58,65
1,32,58,245
1,32,58,91
1,32,58,5
1,32,58,140
1,32,58,1
1,32,58,18
1,32,58,5
1,32,58,8
1,32,58,6
1,32,58,48
1,32,58,3
1,32,58,11
1,32,58,12
1,32,58,2
1,32,58,13
1,32,58,14
1,32,58,2
1,32,58,6
1,32,58,5
1,32,58,1
1,32,58,1
1,32,58,6
1,32,58,4
1,32,58,9
1,32,58,1
1,32,58,2
1,32,58,4
1,32,58,2
1,32,58,1
1,32,58,1
1,32,59,489
1,32,59,1369
1,32,59,12
1,32,59,117
1,32,59,59
1,32,59,64
1,32,59,21
1,32,59,24
