p,rep,timepoint,abuns
1,15,72,952
1,15,72,1137
1,15,72,1618
1,15,72,617
1,15,72,325
1,15,72,102
1,15,72,13
1,15,72,159
1,15,72,120
1,15,72,71
1,15,72,66
1,15,72,127
1,15,72,146
1,15,72,51
1,15,72,42
1,15,72,91
1,15,72,9
1,15,72,8
1,15,72,23
1,15,72,18
1,15,72,14
1,15,72,3
1,15,72,7
1,15,72,2
1,15,72,23
1,15,72,9
1,15,72,5
1,15,72,9
1,15,72,13
1,15,72,8
1,15,72,1
1,15,72,21
1,15,72,2
1,15,72,8
1,15,72,1
1,15,72,1
1,15,72,3
1,15,72,1
1,15,72,2
1,15,72,2
1,15,72,4
1,15,72,1
1,15,72,1
1,15,73,2908
1,15,73,1259
1,15,73,1189
1,15,73,1283
1,15,73,1516
1,15,73,511
1,15,73,227
1,15,73,73
1,15,73,20
1,15,73,82
1,15,73,140
1,15,73,84
1,15,73,140
1,15,73,68
1,15,73,160
1,15,73,35
1,15,73,16
1,15,73,99
1,15,73,27
1,15,73,30
1,15,73,13
1,15,73,30
1,15,73,2
1,15,73,19
1,15,73,10
1,15,73,7
1,15,73,1
1,15,73,4
1,15,73,7
1,15,73,3
1,15,73,1
1,15,73,3
1,15,73,7
1,15,73,4
1,15,73,1
1,15,73,1
1,15,73,2
1,15,73,2
1,15,73,3
1,15,73,1
1,15,73,3
1,15,73,1
1,15,73,1
1,15,73,2
1,15,73,2
1,15,73,1
1,15,73,1
1,15,73,1
1,15,74,3216
1,15,74,1269
1,15,74,947
1,15,74,1288
1,15,74,1576
1,15,74,524
1,15,74,211
1,15,74,70
1,15,74,33
1,15,74,210
1,15,74,83
1,15,74,145
1,15,74,15
1,15,74,73
1,15,74,50
1,15,74,12
1,15,74,40
1,15,74,37
1,15,74,28
1,15,74,9
1,15,74,20
1,15,74,17
1,15,74,11
1,15,74,12
1,15,74,4
1,15,74,27
1,15,74,2
1,15,74,7
1,15,74,3
1,15,74,2
1,15,74,7
1,15,74,8
1,15,74,1
1,15,74,3
1,15,74,3
1,15,74,14
1,15,74,10
1,15,74,8
1,15,74,1
1,15,74,2
1,15,74,1
1,15,74,1
1,15,75,3128
1,15,75,1241
1,15,75,946
1,15,75,1402
1,15,75,1622
1,15,75,345
1,15,75,336
1,15,75,20
1,15,75,17
1,15,75,279
1,15,75,82
1,15,75,88
1,15,75,9
1,15,75,19
1,15,75,6
1,15,75,26
1,15,75,28
1,15,75,91
1,15,75,21
1,15,75,11
1,15,75,36
1,15,75,31
1,15,75,46
1,15,75,9
1,15,75,14
1,15,75,5
1,15,75,14
1,15,75,29
1,15,75,26
1,15,75,11
1,15,75,7
1,15,75,27
1,15,75,2
1,15,75,6
1,15,75,10
1,15,75,2
1,15,75,4
1,15,75,1
1,15,75,1
1,15,75,2
1,15,76,3044
1,15,76,1327
1,15,76,884
1,15,76,1376
1,15,76,1620
1,15,76,439
1,15,76,302
1,15,76,13
1,15,76,3
1,15,76,257
1,15,76,119
1,15,76,91
1,15,76,14
1,15,76,17
1,15,76,21
1,15,76,21
1,15,76,17
1,15,76,26
1,15,76,45
1,15,76,14
1,15,76,23
1,15,76,1
1,15,76,7
1,15,76,2
1,15,76,28
1,15,76,79
1,15,76,23
1,15,76,2
1,15,76,36
1,15,76,23
1,15,76,29
1,15,76,15
1,15,76,31
1,15,76,5
1,15,76,6
1,15,76,15
1,15,76,12
1,15,76,6
1,15,76,1
1,15,76,5
1,15,76,1
1,15,77,2774
1,15,77,1517
1,15,77,631
1,15,77,1691
1,15,77,1480
1,15,77,404
1,15,77,269
1,15,77,75
1,15,77,3
1,15,77,223
1,15,77,71
1,15,77,121
1,15,77,28
1,15,77,7
1,15,77,31
1,15,77,9
1,15,77,9
1,15,77,31
1,15,77,181
1,15,77,5
1,15,77,112
1,15,77,51
1,15,77,62
1,15,77,43
1,15,77,19
1,15,77,25
1,15,77,37
1,15,77,8
1,15,77,24
1,15,77,13
1,15,77,19
1,15,77,6
1,15,77,2
1,15,77,1
1,15,77,2
1,15,77,4
1,15,77,2
1,15,77,2
1,15,77,1
1,15,77,1
1,15,77,1
1,15,77,1
1,15,77,1
1,15,77,1
1,15,77,2
1,15,78,2756
1,15,78,1553
1,15,78,613
1,15,78,1774
1,15,78,1470
1,15,78,328
1,15,78,206
1,15,78,40
1,15,78,239
1,15,78,28
1,15,78,261
1,15,78,21
1,15,78,33
1,15,78,29
1,15,78,31
1,15,78,4
1,15,78,192
1,15,78,147
1,15,78,48
1,15,78,31
1,15,78,55
1,15,78,12
1,15,78,11
1,15,78,26
1,15,78,11
1,15,78,43
1,15,78,3
1,15,78,9
1,15,78,3
1,15,78,5
1,15,78,1
1,15,78,6
1,15,78,8
1,15,78,1
1,15,78,1
1,15,78,1
1,15,79,2595
1,15,79,1767
1,15,79,374
1,15,79,1845
1,15,79,1369
1,15,79,374
1,15,79,333
1,15,79,26
1,15,79,268
1,15,79,42
1,15,79,230
1,15,79,23
1,15,79,38
1,15,79,5
1,15,79,46
1,15,79,13
1,15,79,155
1,15,79,256
1,15,79,34
1,15,79,8
1,15,79,5
1,15,79,35
1,15,79,13
1,15,79,55
1,15,79,30
1,15,79,6
1,15,79,5
1,15,79,5
1,15,79,3
1,15,79,1
1,15,79,6
1,15,79,2
1,15,79,10
1,15,79,2
1,15,79,4
1,15,79,3
1,15,79,2
1,15,79,3
1,15,79,5
1,15,79,1
1,15,79,1
1,15,79,1
1,15,79,1
1,15,80,2380
1,15,80,1913
1,15,80,336
1,15,80,1589
1,15,80,1434
1,15,80,436
1,15,80,351
1,15,80,27
1,15,80,225
1,15,80,63
1,15,80,195
1,15,80,1
1,15,80,121
1,15,80,88
1,15,80,4
1,15,80,95
1,15,80,433
1,15,80,103
1,15,80,71
1,15,80,11
1,15,80,43
1,15,80,22
1,15,80,1
1,15,80,23
1,15,80,12
1,15,80,11
1,15,80,3
1,15,80,3
1,15,80,1
1,15,80,3
1,15,80,1
1,15,80,1
1,15,81,2490
1,15,81,1836
1,15,81,207
1,15,81,1839
1,15,81,1569
1,15,81,488
1,15,81,352
1,15,81,30
1,15,81,112
1,15,81,35
1,15,81,238
1,15,81,41
1,15,81,12
1,15,81,107
1,15,81,373
1,15,81,79
1,15,81,80
1,15,81,7
1,15,81,6
1,15,81,46
1,15,81,8
1,15,81,7
1,15,81,1
1,15,81,8
1,15,81,3
1,15,81,10
1,15,81,1
1,15,81,2
1,15,81,2
1,15,81,2
1,15,81,1
1,15,81,2
1,15,81,1
1,15,81,1
1,15,81,1
1,15,81,1
1,15,81,1
1,15,81,1
1,15,82,2277
1,15,82,1818
1,15,82,261
1,15,82,1684
1,15,82,1834
1,15,82,580
1,15,82,318
1,15,82,34
1,15,82,116
1,15,82,16
1,15,82,216
1,15,82,20
1,15,82,18
1,15,82,46
1,15,82,413
1,15,82,59
1,15,82,131
1,15,82,52
1,15,82,8
1,15,82,19
1,15,82,27
1,15,82,3
1,15,82,20
1,15,82,4
1,15,82,15
1,15,82,1
1,15,82,1
1,15,82,2
1,15,82,3
1,15,82,1
1,15,82,1
1,15,82,2
1,15,83,2308
1,15,83,1882
1,15,83,238
1,15,83,1683
1,15,83,1774
1,15,83,373
1,15,83,300
1,15,83,33
1,15,83,118
1,15,83,79
1,15,83,270
1,15,83,28
1,15,83,6
1,15,83,43
1,15,83,476
1,15,83,82
1,15,83,152
1,15,83,45
1,15,83,2
1,15,83,44
1,15,83,6
1,15,83,20
1,15,83,3
1,15,83,12
1,15,83,2
1,15,83,6
1,15,83,3
1,15,83,5
1,15,83,5
1,15,83,1
1,15,83,1
1,15,84,2068
1,15,84,1631
1,15,84,374
1,15,84,1905
1,15,84,1820
1,15,84,426
1,15,84,252
1,15,84,77
1,15,84,145
1,15,84,132
1,15,84,150
1,15,84,8
1,15,84,6
1,15,84,5
1,15,84,437
1,15,84,61
1,15,84,233
1,15,84,68
1,15,84,24
1,15,84,2
1,15,84,20
1,15,84,11
1,15,84,58
1,15,84,6
1,15,84,4
1,15,84,11
1,15,84,11
1,15,84,8
1,15,84,7
1,15,84,1
1,15,84,10
1,15,84,6
1,15,84,3
1,15,84,4
1,15,84,11
1,15,84,2
1,15,84,1
1,15,84,1
1,15,84,1
1,15,85,2352
1,15,85,1559
1,15,85,500
1,15,85,2013
1,15,85,1688
1,15,85,271
1,15,85,297
1,15,85,113
1,15,85,8
1,15,85,65
1,15,85,140
1,15,85,12
1,15,85,376
1,15,85,61
1,15,85,287
1,15,85,37
1,15,85,36
1,15,85,20
1,15,85,16
1,15,85,18
1,15,85,8
1,15,85,1
1,15,85,9
1,15,85,3
1,15,85,4
1,15,85,27
1,15,85,14
1,15,85,5
1,15,85,1
1,15,85,12
1,15,85,6
1,15,85,6
1,15,85,3
1,15,85,6
1,15,85,12
1,15,85,5
1,15,85,1
1,15,85,3
1,15,85,1
1,15,85,3
1,15,85,1
1,15,86,2338
1,15,86,1266
1,15,86,617
1,15,86,2032
1,15,86,1702
1,15,86,309
1,15,86,511
1,15,86,63
1,15,86,80
1,15,86,170
1,15,86,211
1,15,86,15
1,15,86,338
1,15,86,2
1,15,86,12
1,15,86,26
1,15,86,23
1,15,86,34
1,15,86,2
1,15,86,50
1,15,86,67
1,15,86,23
1,15,86,2
1,15,86,16
1,15,86,58
1,15,86,9
1,15,86,3
1,15,86,2
1,15,86,8
1,15,86,3
1,15,86,3
1,15,86,1
1,15,86,1
1,15,86,1
1,15,86,1
1,15,86,1
1,15,87,2317
1,15,87,1323
1,15,87,485
1,15,87,2070
1,15,87,1870
1,15,87,246
1,15,87,497
1,15,87,48
1,15,87,76
1,15,87,100
1,15,87,176
1,15,87,22
1,15,87,449
1,15,87,13
1,15,87,48
1,15,87,77
1,15,87,50
1,15,87,3
1,15,87,50
1,15,87,1
1,15,87,19
1,15,87,3
1,15,87,4
1,15,87,4
1,15,87,3
1,15,87,5
1,15,87,2
1,15,87,1
1,15,87,6
1,15,87,12
1,15,87,1
1,15,87,2
1,15,87,1
1,15,87,2
1,15,87,5
1,15,87,3
1,15,87,5
1,15,87,1
1,15,88,2795
1,15,88,1314
1,15,88,442
1,15,88,2041
1,15,88,1517
1,15,88,254
1,15,88,466
1,15,88,78
1,15,88,97
1,15,88,130
1,15,88,188
1,15,88,21
1,15,88,381
1,15,88,22
1,15,88,37
1,15,88,31
1,15,88,13
1,15,88,37
1,15,88,32
1,15,88,3
1,15,88,9
1,15,88,9
1,15,88,15
1,15,88,15
1,15,88,8
1,15,88,9
1,15,88,1
1,15,88,11
1,15,88,7
1,15,88,12
1,15,88,1
1,15,88,1
1,15,88,1
1,15,88,1
1,15,88,1
1,15,89,2982
1,15,89,1571
1,15,89,303
1,15,89,2004
1,15,89,1319
1,15,89,214
1,15,89,397
1,15,89,115
1,15,89,79
1,15,89,235
1,15,89,178
1,15,89,7
1,15,89,228
1,15,89,14
1,15,89,27
1,15,89,87
1,15,89,30
1,15,89,34
1,15,89,29
1,15,89,13
1,15,89,2
1,15,89,14
1,15,89,5
1,15,89,12
1,15,89,14
1,15,89,32
1,15,89,34
1,15,89,4
1,15,89,2
1,15,89,2
1,15,89,1
1,15,89,7
1,15,89,2
1,15,89,1
1,15,89,1
1,15,89,1
1,15,90,2668
1,15,90,1340
1,15,90,393
1,15,90,2127
1,15,90,1247
1,15,90,301
1,15,90,607
1,15,90,129
1,15,90,17
1,15,90,164
1,15,90,198
1,15,90,10
1,15,90,345
1,15,90,4
1,15,90,12
1,15,90,84
1,15,90,31
1,15,90,55
1,15,90,20
1,15,90,12
1,15,90,28
1,15,90,9
1,15,90,28
1,15,90,12
1,15,90,24
1,15,90,1
1,15,90,43
1,15,90,11
1,15,90,15
1,15,90,4
1,15,90,7
1,15,90,17
1,15,90,4
1,15,90,8
1,15,90,22
1,15,90,2
1,15,90,1
1,15,91,2832
1,15,91,1528
1,15,91,300
1,15,91,1683
1,15,91,1278
1,15,91,274
1,15,91,712
1,15,91,169
1,15,91,5
1,15,91,140
1,15,91,190
1,15,91,6
1,15,91,210
1,15,91,21
1,15,91,64
1,15,91,65
1,15,91,109
1,15,91,11
1,15,91,3
1,15,91,17
1,15,91,19
1,15,91,12
1,15,91,23
1,15,91,38
1,15,91,168
1,15,91,13
1,15,91,8
1,15,91,8
1,15,91,5
1,15,91,1
1,15,91,19
1,15,91,12
1,15,91,17
1,15,91,8
1,15,91,6
1,15,91,3
1,15,91,8
1,15,91,1
1,15,91,4
1,15,91,1
1,15,91,2
1,15,91,1
1,15,91,4
1,15,91,1
1,15,91,1
1,15,92,3235
1,15,92,1478
1,15,92,304
1,15,92,1212
1,15,92,1103
1,15,92,231
1,15,92,941
1,15,92,202
1,15,92,89
1,15,92,186
1,15,92,176
1,15,92,6
1,15,92,166
1,15,92,35
1,15,92,101
1,15,92,5
1,15,92,39
1,15,92,2
1,15,92,15
1,15,92,13
1,15,92,2
1,15,92,327
1,15,92,10
1,15,92,4
1,15,92,8
1,15,92,28
1,15,92,3
1,15,92,5
1,15,92,8
1,15,92,2
1,15,92,7
1,15,92,3
1,15,92,2
1,15,92,17
1,15,92,15
1,15,92,1
1,15,92,3
1,15,92,7
1,15,92,2
1,15,92,1
1,15,92,1
1,15,92,4
1,15,92,1
1,15,93,3206
1,15,93,1410
1,15,93,298
1,15,93,1484
1,15,93,1052
1,15,93,263
1,15,93,905
1,15,93,201
1,15,93,23
1,15,93,236
1,15,93,228
1,15,93,91
1,15,93,42
1,15,93,93
1,15,93,21
1,15,93,19
1,15,93,5
1,15,93,227
1,15,93,19
1,15,93,9
1,15,93,64
1,15,93,1
1,15,93,14
1,15,93,26
1,15,93,6
1,15,93,3
1,15,93,1
1,15,93,33
1,15,93,1
1,15,93,4
1,15,93,3
1,15,93,4
1,15,93,3
1,15,93,2
1,15,93,2
1,15,93,1
1,15,94,2976
1,15,94,1539
1,15,94,329
1,15,94,1633
1,15,94,958
1,15,94,238
1,15,94,813
1,15,94,175
1,15,94,4
1,15,94,255
1,15,94,206
1,15,94,52
1,15,94,84
1,15,94,176
1,15,94,35
1,15,94,69
1,15,94,168
1,15,94,27
1,15,94,28
1,15,94,38
1,15,94,7
1,15,94,54
1,15,94,21
1,15,94,60
1,15,94,5
1,15,94,15
1,15,94,4
1,15,94,10
1,15,94,1
1,15,94,3
1,15,94,2
1,15,94,3
1,15,94,2
1,15,94,1
1,15,94,2
1,15,94,2
1,15,94,2
1,15,94,1
1,15,94,1
1,15,94,1
1,15,95,2785
1,15,95,1627
1,15,95,356
1,15,95,1646
1,15,95,1083
1,15,95,266
1,15,95,729
1,15,95,130
1,15,95,4
1,15,95,248
1,15,95,344
1,15,95,33
1,15,95,32
1,15,95,108
1,15,95,33
1,15,95,64
1,15,95,241
1,15,95,23
1,15,95,23
1,15,95,6
1,15,95,25
1,15,95,9
1,15,95,118
1,15,95,13
1,15,95,17
1,15,95,1
1,15,95,13
1,15,95,5
1,15,95,2
1,15,95,2
1,15,95,11
1,15,95,1
1,15,95,1
1,15,95,1
1,15,96,2872
1,15,96,1744
1,15,96,451
1,15,96,1534
1,15,96,1085
1,15,96,270
1,15,96,652
1,15,96,40
1,15,96,33
1,15,96,294
1,15,96,353
1,15,96,64
1,15,96,34
1,15,96,102
1,15,96,35
1,15,96,44
1,15,96,175
1,15,96,49
1,15,96,18
1,15,96,18
1,15,96,95
1,15,96,5
1,15,96,2
1,15,96,4
1,15,96,3
1,15,96,1
1,15,96,5
1,15,96,2
1,15,96,3
1,15,96,1
1,15,96,7
1,15,96,3
1,15,96,1
1,15,96,1
1,15,97,2898
1,15,97,1854
1,15,97,658
1,15,97,1751
1,15,97,1010
1,15,97,155
1,15,97,435
1,15,97,73
1,15,97,61
1,15,97,189
1,15,97,360
1,15,97,34
1,15,97,10
1,15,97,31
1,15,97,11
1,15,97,42
1,15,97,183
1,15,97,89
1,15,97,23
1,15,97,15
1,15,97,60
1,15,97,9
1,15,97,1
1,15,97,2
1,15,97,3
1,15,97,2
1,15,97,14
1,15,97,1
1,15,97,11
1,15,97,1
1,15,97,6
1,15,97,2
1,15,97,1
1,15,97,1
1,15,97,1
1,15,97,1
1,15,97,1
1,15,97,1
1,15,98,3034
1,15,98,1770
1,15,98,632
1,15,98,1635
1,15,98,958
1,15,98,162
1,15,98,590
1,15,98,172
1,15,98,68
1,15,98,112
1,15,98,343
1,15,98,13
1,15,98,2
1,15,98,12
1,15,98,105
1,15,98,176
1,15,98,78
1,15,98,25
1,15,98,36
1,15,98,9
1,15,98,25
1,15,98,20
1,15,98,1
1,15,98,3
1,15,98,2
1,15,98,1
1,15,98,6
1,15,98,3
1,15,98,1
1,15,98,1
1,15,98,1
1,15,98,2
1,15,98,1
1,15,98,1
1,15,99,3050
1,15,99,1488
1,15,99,446
1,15,99,1748
1,15,99,1212
1,15,99,71
1,15,99,571
1,15,99,101
1,15,99,33
1,15,99,113
1,15,99,454
1,15,99,15
1,15,99,8
1,15,99,213
1,15,99,161
1,15,99,94
1,15,99,24
1,15,99,16
1,15,99,12
1,15,99,19
1,15,99,3
1,15,99,15
1,15,99,58
1,15,99,4
1,15,99,21
1,15,99,4
1,15,99,19
1,15,99,2
1,15,99,5
1,15,99,6
1,15,99,3
1,15,99,1
1,15,99,1
1,15,99,3
1,15,99,1
1,15,99,2
1,15,99,1
1,15,99,1
1,15,99,1
1,15,100,2819
1,15,100,1597
1,15,100,478
1,15,100,1741
1,15,100,1195
1,15,100,21
1,15,100,655
1,15,100,93
1,15,100,81
1,15,100,119
1,15,100,227
1,15,100,9
1,15,100,10
1,15,100,372
1,15,100,212
1,15,100,112
1,15,100,3
1,15,100,23
1,15,100,65
1,15,100,67
1,15,100,28
1,15,100,2
1,15,100,22
1,15,100,1
1,15,100,19
1,15,100,6
1,15,100,5
1,15,100,5
1,15,100,1
1,15,100,3
1,15,100,1
1,15,100,2
1,15,100,1
1,15,100,1
1,15,100,1
1,15,100,1
1,15,100,1
1,15,100,1
1,16,1,4852
1,16,1,5128
1,16,1,1
1,16,1,8
1,16,1,3
1,16,1,1
1,16,1,1
1,16,1,2
1,16,1,1
1,16,1,1
1,16,1,1
1,16,1,1
1,16,2,4794
1,16,2,5133
1,16,2,32
1,16,2,15
1,16,2,1
1,16,2,8
1,16,2,4
1,16,2,3
1,16,2,1
1,16,2,3
1,16,2,2
1,16,2,2
1,16,2,1
1,16,2,1
1,16,3,4746
1,16,3,5012
1,16,3,81
1,16,3,29
1,16,3,57
1,16,3,5
1,16,3,13
1,16,3,20
1,16,3,3
1,16,3,3
1,16,3,16
1,16,3,3
1,16,3,2
1,16,3,2
1,16,3,3
1,16,3,1
1,16,3,1
1,16,3,1
1,16,3,1
1,16,3,1
1,16,4,4706
1,16,4,5058
1,16,4,107
1,16,4,15
1,16,4,51
1,16,4,8
1,16,4,35
1,16,4,1
1,16,4,6
1,16,4,1
1,16,4,1
1,16,4,1
1,16,4,2
1,16,4,2
1,16,4,4
1,16,4,1
1,16,4,1
1,16,5,4857
1,16,5,4813
1,16,5,108
1,16,5,85
1,16,5,3
1,16,5,90
1,16,5,4
1,16,5,5
1,16,5,1
1,16,5,10
1,16,5,6
1,16,5,1
1,16,5,1
1,16,5,8
1,16,5,5
1,16,5,2
1,16,5,1
1,16,6,4541
1,16,6,5111
1,16,6,108
1,16,6,90
1,16,6,56
1,16,6,34
1,16,6,11
1,16,6,1
1,16,6,30
1,16,6,3
1,16,6,3
1,16,6,3
1,16,6,2
1,16,6,1
1,16,6,2
1,16,6,2
1,16,6,2
1,16,7,4591
1,16,7,5022
1,16,7,76
1,16,7,113
1,16,7,13
1,16,7,12
1,16,7,25
1,16,7,36
1,16,7,28
1,16,7,5
1,16,7,2
1,16,7,12
1,16,7,11
1,16,7,22
1,16,7,3
1,16,7,11
1,16,7,2
1,16,7,4
1,16,7,1
1,16,7,1
1,16,7,2
1,16,7,4
1,16,7,2
1,16,7,1
1,16,7,1
1,16,8,4647
1,16,8,4813
1,16,8,61
1,16,8,177
1,16,8,7
1,16,8,7
1,16,8,11
1,16,8,40
1,16,8,26
1,16,8,20
1,16,8,19
1,16,8,28
1,16,8,4
1,16,8,65
1,16,8,4
1,16,8,3
1,16,8,2
1,16,8,11
1,16,8,7
1,16,8,7
1,16,8,5
1,16,8,5
1,16,8,4
1,16,8,7
1,16,8,5
1,16,8,8
1,16,8,1
1,16,8,1
1,16,8,1
1,16,8,4
1,16,9,4561
1,16,9,4944
1,16,9,53
1,16,9,121
1,16,9,20
1,16,9,33
1,16,9,18
1,16,9,13
1,16,9,5
1,16,9,75
1,16,9,21
1,16,9,32
1,16,9,9
1,16,9,28
1,16,9,8
1,16,9,21
1,16,9,3
1,16,9,5
1,16,9,1
1,16,9,12
1,16,9,1
1,16,9,2
1,16,9,2
1,16,9,1
1,16,9,1
1,16,9,4
1,16,9,1
1,16,9,2
1,16,9,1
1,16,9,1
1,16,9,1
1,16,10,4772
1,16,10,4639
1,16,10,35
1,16,10,162
1,16,10,27
1,16,10,26
1,16,10,6
1,16,10,85
1,16,10,25
1,16,10,11
1,16,10,8
1,16,10,21
1,16,10,33
1,16,10,3
1,16,10,6
1,16,10,24
1,16,10,14
1,16,10,51
1,16,10,13
1,16,10,2
1,16,10,1
1,16,10,16
1,16,10,1
1,16,10,2
1,16,10,3
1,16,10,2
1,16,10,4
1,16,10,5
1,16,10,1
1,16,10,1
1,16,10,1
1,16,11,4695
1,16,11,4695
1,16,11,22
1,16,11,159
1,16,11,2
1,16,11,24
1,16,11,98
1,16,11,37
1,16,11,13
1,16,11,10
1,16,11,47
1,16,11,2
1,16,11,37
1,16,11,4
1,16,11,91
1,16,11,14
1,16,11,12
1,16,11,11
1,16,11,14
1,16,11,4
1,16,11,3
1,16,11,1
1,16,11,2
1,16,11,1
1,16,11,1
1,16,11,1
1,16,12,4662
1,16,12,4767
1,16,12,18
1,16,12,49
1,16,12,69
1,16,12,26
1,16,12,22
1,16,12,6
1,16,12,9
1,16,12,63
1,16,12,15
1,16,12,103
1,16,12,26
1,16,12,18
1,16,12,48
1,16,12,15
1,16,12,12
1,16,12,19
1,16,12,2
1,16,12,3
1,16,12,4
1,16,12,6
1,16,12,1
1,16,12,18
1,16,12,1
1,16,12,2
1,16,12,6
1,16,12,2
1,16,12,3
1,16,12,2
1,16,12,2
1,16,12,1
1,16,13,4620
1,16,13,4761
1,16,13,17
1,16,13,44
1,16,13,47
1,16,13,14
1,16,13,19
1,16,13,10
1,16,13,39
1,16,13,96
1,16,13,24
1,16,13,14
1,16,13,99
1,16,13,5
1,16,13,2
1,16,13,31
1,16,13,29
1,16,13,5
1,16,13,16
1,16,13,4
1,16,13,33
1,16,13,16
1,16,13,20
1,16,13,3
1,16,13,1
1,16,13,7
1,16,13,15
1,16,13,1
1,16,13,4
1,16,13,1
1,16,13,2
1,16,13,1
1,16,14,4798
1,16,14,4639
1,16,14,2
1,16,14,34
1,16,14,40
1,16,14,35
1,16,14,8
1,16,14,34
1,16,14,52
1,16,14,17
1,16,14,16
1,16,14,126
1,16,14,6
1,16,14,12
1,16,14,23
1,16,14,4
1,16,14,11
1,16,14,12
1,16,14,11
1,16,14,29
1,16,14,10
1,16,14,39
1,16,14,6
1,16,14,8
1,16,14,9
1,16,14,7
1,16,14,2
1,16,14,1
1,16,14,2
1,16,14,1
1,16,14,3
1,16,14,1
1,16,14,1
1,16,14,1
1,16,15,4574
1,16,15,4710
1,16,15,35
1,16,15,32
1,16,15,34
1,16,15,11
1,16,15,92
1,16,15,27
1,16,15,41
1,16,15,3
1,16,15,163
1,16,15,20
1,16,15,6
1,16,15,21
1,16,15,69
1,16,15,3
1,16,15,118
1,16,15,10
1,16,15,3
1,16,15,6
1,16,15,1
1,16,15,9
1,16,15,3
1,16,15,2
1,16,15,3
1,16,15,1
1,16,15,1
1,16,15,1
1,16,15,1
1,16,16,4552
1,16,16,4735
1,16,16,23
1,16,16,14
1,16,16,119
1,16,16,11
1,16,16,57
1,16,16,36
1,16,16,4
1,16,16,136
1,16,16,1
1,16,16,22
1,16,16,69
1,16,16,173
1,16,16,24
1,16,16,3
1,16,16,1
1,16,16,1
1,16,16,8
1,16,16,1
1,16,16,1
1,16,16,4
1,16,16,2
1,16,16,1
1,16,16,1
1,16,16,1
1,16,17,4963
1,16,17,4315
1,16,17,29
1,16,17,5
1,16,17,170
1,16,17,17
1,16,17,14
1,16,17,33
1,16,17,125
1,16,17,13
1,16,17,68
1,16,17,145
1,16,17,32
1,16,17,1
1,16,17,9
1,16,17,24
1,16,17,5
1,16,17,8
1,16,17,3
1,16,17,5
1,16,17,5
1,16,17,2
1,16,17,1
1,16,17,4
1,16,17,1
1,16,17,1
1,16,17,1
1,16,17,1
1,16,18,4907
1,16,18,4275
1,16,18,10
1,16,18,234
1,16,18,20
1,16,18,24
1,16,18,28
1,16,18,174
1,16,18,6
1,16,18,20
1,16,18,150
1,16,18,28
1,16,18,28
1,16,18,17
1,16,18,28
1,16,18,2
1,16,18,23
1,16,18,10
1,16,18,6
1,16,18,1
1,16,18,3
1,16,18,1
1,16,18,1
1,16,18,2
1,16,18,2
1,16,19,4939
1,16,19,4111
1,16,19,11
1,16,19,260
1,16,19,21
1,16,19,4
1,16,19,33
1,16,19,29
1,16,19,23
1,16,19,37
1,16,19,231
1,16,19,24
1,16,19,51
1,16,19,16
1,16,19,68
1,16,19,51
1,16,19,19
1,16,19,23
1,16,19,3
1,16,19,6
1,16,19,4
1,16,19,2
1,16,19,7
1,16,19,11
1,16,19,3
1,16,19,3
1,16,19,1
1,16,19,2
1,16,19,3
1,16,19,2
1,16,19,2
1,16,20,4643
1,16,20,4290
1,16,20,3
1,16,20,224
1,16,20,9
1,16,20,44
1,16,20,41
1,16,20,26
1,16,20,1
1,16,20,210
1,16,20,58
1,16,20,139
1,16,20,17
1,16,20,131
1,16,20,31
1,16,20,9
1,16,20,17
1,16,20,10
1,16,20,14
1,16,20,1
1,16,20,11
1,16,20,16
1,16,20,26
1,16,20,3
1,16,20,5
1,16,20,10
1,16,20,1
1,16,20,1
1,16,20,1
1,16,20,2
1,16,20,1
1,16,20,1
1,16,20,1
1,16,20,2
1,16,20,1
1,16,21,4643
1,16,21,4366
1,16,21,311
1,16,21,20
1,16,21,9
1,16,21,45
1,16,21,130
1,16,21,47
1,16,21,85
1,16,21,37
1,16,21,129
1,16,21,15
1,16,21,12
1,16,21,17
1,16,21,21
1,16,21,19
1,16,21,18
1,16,21,35
1,16,21,4
1,16,21,1
1,16,21,16
1,16,21,2
1,16,21,8
1,16,21,8
1,16,21,1
1,16,21,1
1,16,22,4431
1,16,22,4559
1,16,22,262
1,16,22,18
1,16,22,30
1,16,22,111
1,16,22,92
1,16,22,104
1,16,22,16
1,16,22,205
1,16,22,8
1,16,22,34
1,16,22,33
1,16,22,13
1,16,22,5
1,16,22,22
1,16,22,2
1,16,22,4
1,16,22,2
1,16,22,6
1,16,22,7
1,16,22,21
1,16,22,1
1,16,22,5
1,16,22,2
1,16,22,3
1,16,22,2
1,16,22,1
1,16,22,1
1,16,23,4728
1,16,23,4290
1,16,23,216
1,16,23,30
1,16,23,156
1,16,23,95
1,16,23,51
1,16,23,53
1,16,23,173
1,16,23,13
1,16,23,28
1,16,23,34
1,16,23,27
1,16,23,17
1,16,23,30
1,16,23,3
1,16,23,2
1,16,23,14
1,16,23,11
1,16,23,7
1,16,23,2
1,16,23,1
1,16,23,11
1,16,23,2
1,16,23,1
1,16,23,2
1,16,23,1
1,16,23,1
1,16,23,1
1,16,24,4790
1,16,24,4355
1,16,24,193
1,16,24,1
1,16,24,93
1,16,24,102
1,16,24,28
1,16,24,17
1,16,24,142
1,16,24,7
1,16,24,20
1,16,24,65
1,16,24,49
1,16,24,23
1,16,24,3
1,16,24,24
1,16,24,25
1,16,24,20
